Datetime,Open,High,Low,Close,sentiment,sentiment_vader
2021-03-10 14:30:00,194.42999267578125,194.42999267578125,193.72999572753906,193.72999572753906,0.09090933333333334,-0.20413333333333336
2021-03-10 14:35:00,193.6699981689453,193.6699981689453,193.00999450683594,193.36000061035156,0.09090933333333334,-0.20413333333333336
2021-03-10 14:40:00,193.52499389648438,193.6300048828125,193.36500549316406,193.39999389648438,0.09090933333333334,-0.20413333333333336
2021-03-10 14:45:00,193.52000427246094,193.66000366210938,193.52000427246094,193.63499450683594,0.0,0.0
2021-03-10 14:50:00,193.5800018310547,194.0,193.5399932861328,193.9499969482422,0.0,0.0
2021-03-10 14:55:00,193.9499969482422,193.9499969482422,193.4550018310547,193.6199951171875,0.0,0.0
2021-03-10 15:00:00,193.52999877929688,193.63999938964844,193.2899932861328,193.63999938964844,0.136364,0.0
2021-03-10 15:05:00,193.57249450683594,193.57249450683594,193.30999755859375,193.3249969482422,0.0681818,-0.5994
2021-03-10 15:10:00,193.22999572753906,193.25,192.6699981689453,192.6699981689453,0.0681818,-0.5994
2021-03-10 15:15:00,193.0500030517578,193.10000610351562,192.7449951171875,192.7449951171875,0.0681818,-0.5994
2021-03-10 15:20:00,192.52999877929688,192.71499633789062,192.52999877929688,192.66000366210938,0.0,0.0
2021-03-10 15:25:00,192.58999633789062,192.58999633789062,192.25999450683594,192.36000061035156,0.0,0.4215
2021-03-10 15:30:00,192.2899932861328,192.58999633789062,192.22999572753906,192.58999633789062,0.0,0.4215
2021-03-10 15:35:00,192.75999450683594,192.77999877929688,192.11000061035156,192.25,0.0,0.4215
2021-03-10 15:40:00,192.10000610351562,192.625,192.08999633789062,192.38999938964844,0.0,0.4215
2021-03-10 15:45:00,192.4199981689453,192.75,192.4199981689453,192.6999969482422,0.0,0.4215
2021-03-10 15:50:00,192.11000061035156,192.11000061035156,192.11000061035156,192.11000061035156,0.0,0.4215
2021-03-10 15:55:00,192.61500549316406,192.63999938964844,192.5500030517578,192.58999633789062,0.0,0.4215
2021-03-10 16:00:00,192.5800018310547,192.8300018310547,192.39999389648438,192.8300018310547,0.0,0.0
2021-03-10 16:05:00,192.67750549316406,192.6999969482422,192.5800018310547,192.62750244140625,0.0,0.0
2021-03-10 16:10:00,192.5,192.66000366210938,192.39999389648438,192.63499450683594,0.0,0.0
2021-03-10 16:15:00,192.6999969482422,192.6999969482422,192.47999572753906,192.47999572753906,0.2,0.5994
2021-03-10 16:20:00,192.36000061035156,192.36000061035156,192.36000061035156,192.36000061035156,0.2,0.5994
2021-03-10 16:25:00,192.5,193.25,192.5,193.10000610351562,0.2,0.5994
2021-03-10 16:30:00,193.0399932861328,193.0399932861328,192.86000061035156,192.86000061035156,0.2,0.5994
2021-03-10 16:35:00,192.9600067138672,192.99000549316406,192.88999938964844,192.9149932861328,0.2,0.5994
2021-03-10 16:40:00,192.9199981689453,192.9199981689453,192.38499450683594,192.38499450683594,0.2,0.5994
2021-03-10 16:45:00,192.2949981689453,192.625,192.2949981689453,192.625,0.2,0.5994
2021-03-10 16:55:00,193.375,193.375,192.78500366210938,192.78500366210938,0.2,0.5994
2021-03-10 17:00:00,192.8300018310547,192.8300018310547,192.53500366210938,192.53500366210938,0.2,0.5994
2021-03-10 17:05:00,192.75999450683594,192.86000061035156,192.6999969482422,192.6999969482422,0.2,0.5994
2021-03-10 17:10:00,192.77999877929688,192.85000610351562,192.61000061035156,192.85000610351562,0.2,0.5994
2021-03-10 17:15:00,192.75929260253906,192.86000061035156,192.66000366210938,192.7100067138672,0.2,0.5994
2021-03-10 17:20:00,192.7100067138672,192.7449951171875,192.6999969482422,192.7449951171875,0.2,0.5994
2021-03-10 17:25:00,192.7449951171875,192.75,192.5,192.5,0.2,0.5994
2021-03-10 17:30:00,192.9600067138672,192.9600067138672,192.67999267578125,192.67999267578125,0.2,0.5994
2021-03-10 17:35:00,192.76499938964844,192.89999389648438,192.76499938964844,192.89999389648438,0.2,0.5994
2021-03-10 17:40:00,192.5800018310547,192.76499938964844,192.5800018310547,192.76499938964844,0.2,0.5994
